Entity,Year,Unsafe_water_source,Unsafe_sanitation,No_access_to_handwashing_facility,Household_air_pollution_from_solid_fuels,Discontinued_breastfeeding,Child_wasting,Child_stunting,Low_birth_weight_for_gestation,Secondhand_smoke,Alcohol_use,Drug_use,Diet_low_in_fruits,Diet_low_in_vegetables,Unsafe_sex,Low_physical_activity,High_fasting_plasma_glucose,High_body-mass_index,High_systolic_blood_pressure,Smoking,Iron_deficiency,Vitamin_A_deficiency,Low_bone_mineral_density,Air_pollution,Outdoor_air_pollution,Diet_high_in_sodium,Diet_low_in_whole_grains,Diet_low_in_nuts_and_seeds
Malta,2015,0.091431124,0.092772927,1.020613568,2.55968534,0.005687579,0.810326676,0.025850744,9.945144467,55.91625347,-13.44873363,19.17889629,133.3970033,42.78623014,10.51281218,153.88134,778.3573982,422.4711069,816.8174316,571.3616057,0.101334346,0.051411318,23.62809893,202.7978843,202.94,135.2106243,253.4398932,166.9704748
Malta,2016,0.090874444,0.091007924,1.07153704,2.621573969,0.005662855,0.871577309,0.025694577,9.77470229,58.29765404,-11.75626857,20.44791376,139.816454,44.57089204,10.53092022,163.5295055,824.2849955,445.9541752,866.4517971,605.3903246,0.104227044,0.05098959,25.09495372,208.7033903,208.89,144.6169654,268.0705627,175.1340218
Malta,2017,0.090770596,0.089591613,1.106196584,2.569464549,0.005451143,0.868383157,0.023812012,9.293778669,59.63602542,-10.18857116,21.15206609,142.8618257,45.40391902,10.56524885,169.9263468,854.8217906,461.959269,899.6347739,627.1903014,0.102004553,0.047587636,26.06101002,217.446264,217.86,151.3943181,277.8562043,179.6645465
Moldova,1990,74.70635374,61.09328708,84.0054178,2274.37879,3.658602623,366.2612083,53.17134818,553.4485651,1269.790327,5870.011132,379.2916042,2837.364338,2124.973736,275.054088,1506.165422,6686.893318,4329.792689,13411.93211,6301.774754,9.644706745,9.69490929,116.0688119,4157.947628,1934.06,2746.389053,4190.378101,3047.468699
Moldova,1991,62.3424927,50.88314339,76.34918041,2346.065899,3.004094912,310.8042551,45.16492328,503.1255234,1293.06739,6621.85391,411.8228109,3032.797188,2277.61983,288.0494583,1620.015363,7078.344793,4626.885456,14358.41547,6546.731482,9.497498519,8.30030245,116.869444,4317.956621,2022.73,2908.147012,4480.96053,3271.168012
Moldova,1992,54.99028158,44.82604187,71.02028063,2317.241124,2.59675109,273.1755431,39.66483132,467.6304832,1253.662953,6921.484019,410.8259742,3071.86181,2324.749528,270.7566262,1634.438767,7055.653101,4636.116389,14419.61164,6401.974344,9.524105431,7.37896627,110.1717897,4251.267647,1982.95,2873.072862,4490.139171,3313.723481
Moldova,1993,48.5277828,39.50611793,68.80100897,2443.098456,2.246808193,241.1617057,34.81151509,444.2660887,1308.462009,7573.497322,444.9241533,3343.792197,2541.904525,286.6069913,1757.979776,7523.030392,5000.851703,15519.92451,6730.512439,8.980980753,6.552163628,111.2764639,4485.675748,2092.83,3004.127649,4833.773999,3597.773212
Moldova,1994,46.01817766,37.43266615,72.8269704,2709.914481,2.07167109,219.5862942,31.41824508,437.2196284,1442.521266,8756.284363,509.1311868,3827.701718,2924.827809,313.4676933,1944.917694,8326.589394,5663.786119,17441.36776,7583.905954,6.308179255,6.015966009,120.19075,4983.552569,2328.36,3262.199054,5459.356818,4088.70166
Moldova,1995,40.45114116,32.88670628,73.9404774,2793.180215,1.773281198,195.5544242,27.63939661,422.5669601,1487.847769,9218.781525,540.1635068,4076.578286,3115.097482,317.0516478,2000.767632,8588.379325,5950.382028,18155.76922,7830.449779,7.259077452,5.324517098,119.068138,5132.846978,2394.76,3346.597806,5705.219586,4307.855433
Moldova,1996,36.5915898,29.76409181,71.2610518,2649.267765,1.562733964,172.6441182,24.16067861,396.6607792,1412.479782,8645.666114,555.6641736,3973.035784,3042.743203,304.7061015,1905.161018,8275.594611,5718.280286,17377.79683,7329.609179,6.069941882,4.704457391,109.5977706,4864.501305,2266.17,3148.945678,5457.979166,4165.595321
Moldova,1997,33.31613155,27.12829974,67.53008575,2420.165549,1.401463606,154.5443552,21.67249555,368.5722729,1302.57828,7658.793351,532.8367158,3733.988182,2861.483379,265.9827856,1761.186434,7788.362692,5300.353241,16129.28812,6650.765373,6.074795296,4.232850895,97.5522325,4463.11927,2089.6,2870.610482,5039.973641,3879.397872
Moldova,1998,29.92134084,24.40924803,65.29903478,2307.477796,1.222602751,139.9516701,19.6364558,344.1783654,1239.874761,7012.917107,537.2836737,3652.21274,2792.392006,254.2108734,1691.885951,7656.714669,5097.351004,15517.03314,6338.802883,4.467403955,3.78416846,91.09689601,4249.102929,1986.12,2706.823558,4836.16649,3745.802889
Moldova,1999,27.83868151,22.76515739,66.30795471,2304.819169,1.107578208,132.9158254,18.52714741,315.6378113,1248.98933,6711.954435,574.7391554,3733.481768,2874.035612,261.6432913,1720.60875,7892.395715,5175.244599,15755.32508,6340.025566,3.605479133,3.507625376,89.74018469,4256.072976,1995.6,2672.166005,4901.177507,3824.24001
Moldova,2000,27.2269279,22.32167718,67.30103313,2308.159005,1.06033367,125.5859427,17.53523352,281.8726453,1265.38022,6521.483874,615.4040333,3879.755327,2964.838377,276.4475226,1761.913485,8136.853864,5334.291189,16162.57766,6388.517372,3.418350443,3.328772696,91.71984206,4284.988019,2020.85,2682.286724,5005.665382,3907.139339
Moldova,2001,25.61945315,21.08599449,65.57000627,2191.290839,0.990881759,118.9237712,16.55780929,246.2785981,1249.161538,6197.208978,613.5268922,3901.767158,2955.834952,273.707696,1768.049726,8135.321802,5352.786699,16167.25105,6277.963877,4.704292075,3.148531506,91.45193509,4200.156681,2051.87,2631.93834,4965.985868,3885.120655
Moldova,2002,22.52633796,18.60205971,62.97323647,2071.413037,0.857986723,105.0469198,14.4449444,214.1690807,1238.622577,5886.219304,637.1829359,3917.075309,2935.948982,283.4898864,1778.313323,8126.784008,5410.19213,16207.00528,6269.210836,3.443297637,2.76178017,91.56883874,4137.520634,2108.92,2600.05354,4940.695969,3880.673801
Moldova,2003,20.28239774,16.80881647,61.34149832,1949.786111,0.755352901,91.25700103,12.40248989,203.8978956,1236.007906,5648.798513,656.437362,3965.821446,2927.600332,297.4896326,1804.53364,8177.634532,5522.332425,16388.39841,6357.565355,2.827958964,2.374434316,94.00475049,4102.727199,2195,2592.507636,4957.083304,3901.337966
Moldova,2004,17.7596846,14.76934125,59.57015979,1817.123534,0.644313409,76.69461929,10.269737,196.2218736,1230.488215,5568.481601,698.856808,4021.461223,2917.790416,314.9507081,1834.626178,8242.11469,5664.832604,16612.67474,6589.040284,2.960214107,1.97410841,96.25875126,4073.584058,2297.04,2590.283523,4996.479588,3934.277506
Moldova,2005,15.55017591,12.9774241,59.32038388,1735.945164,0.546629019,65.63425503,8.587399977,194.5886275,1268.851324,5675.530078,742.4084662,4204.189822,2988.332575,339.6539024,1915.914889,8543.138948,6011.648316,17339.85502,6988.246667,2.889306044,1.655738736,101.3291684,4169.225714,2473.71,2670.349196,5186.686918,4088.709468
Moldova,2006,13.16592877,11.14695813,55.07919693,1572.718004,0.451791358,54.9561379,7.13187969,195.9233813,1238.063153,5438.849295,749.5547141,4138.16595,2893.220381,353.340918,1907.523396,8406.369994,6078.39143,17230.33133,6874.127829,2.41042321,1.378713363,99.29936505,4048.180786,2513.26,2630.152202,5081.636405,4023.455973
Moldova,2007,11.69791432,10.01222062,50.68647829,1391.409034,0.390030831,46.90310241,5.973604386,205.1048969,1186.083922,5218.845118,753.9661139,4034.369501,2777.007988,359.5785433,1881.84825,8194.332658,6108.376661,16981.04513,6801.26043,2.474295737,1.176299631,97.31391122,3891.863393,2535.54,2565.182654,4933.571603,3928.577611
Moldova,2008,10.66112979,9.233649172,46.29766692,1239.085211,0.34543898,40.19795935,5.069162283,216.5171466,1133.4888,5014.839207,750.2238068,3941.100411,2673.41615,357.9528181,1868.772175,8035.983484,6152.235292,16810.77503,6810.300283,3.733077238,1.020299919,94.31362622,3756.409894,2549.81,2521.474423,4809.008328,3861.665322
Moldova,2009,9.949661274,8.723775015,43.11908914,1129.172008,0.311634832,35.03146226,4.375539207,223.0757133,1109.526962,4989.135734,750.2449593,3966.875905,2658.876031,348.5398083,1899.333047,8087.628497,6362.762388,17082.78559,7087.502229,2.287706733,0.906102124,94.23218174,3725.177623,2626.99,2535.526992,4824.72549,3907.954566
Moldova,2010,8.990364554,7.973988915,39.44788333,1016.947905,0.276365162,31.19542488,3.860308765,219.2494528,1083.348551,4921.112088,756.9737862,3955.760762,2618.983201,354.4617866,1913.299922,8076.62948,6532.284905,17264.58826,7236.168674,3.530517438,0.814113696,93.81384176,3667.864832,2680.35,2540.948785,4804.402139,3924.029679
Moldova,2011,8.294401959,7.346345125,35.14096843,830.0032005,0.258654365,29.91525153,3.702834047,211.8706021,978.5740842,4441.238849,710.4315294,3616.880011,2377.163891,327.8987446,1800.964028,7518.408396,6160.274284,16200.81081,6625.414858,1.862750207,0.786421952,86.32219139,3373.746246,2569.58,2376.197307,4400.171908,3629.882433
Moldova,2012,7.430514625,6.568933172,33.33282526,749.9661539,0.228423208,28.4001259,3.514847652,202.6370105,931.1720377,4247.319048,682.9067576,3494.972,2276.598856,305.6788116,1766.933252,7327.150386,6141.346341,15963.42993,6402.741825,2.358641705,0.743831786,83.915216,3144.465228,2416.98,2319.435817,4249.297785,3521.042731
Moldova,2013,7.223676041,6.354373207,31.89716669,681.1217022,0.221721957,27.79502305,3.404999693,192.7289574,888.2907122,4156.422603,674.6398955,3369.666327,2163.00264,300.0195611,1713.429365,7075.258888,6107.754919,15619.95123,6284.347307,1.745837256,0.73310436,81.86754129,2959.583055,2298.54,2250.927869,4090.905361,3393.783569
Moldova,2014,6.615414005,5.80946201,32.06343388,667.0031799,0.19350307,27.1199435,3.310743335,180.7398876,902.229875,4307.224515,695.2830775,3463.92963,2189.877892,316.53106,1762.546588,7244.461574,6486.638668,16190.92531,6489.060731,1.771873722,0.702799381,84.38321237,2972.676982,2324.68,2312.076814,4195.138654,3473.926918
Moldova,2015,6.398149948,5.609364406,31.95420332,627.4651152,0.18427555,26.04514897,3.144371415,170.579012,906.659029,4394.048207,706.2002341,3514.372416,2199.929113,309.9199722,1796.170835,7346.496481,6793.816359,16604.29364,6641.17688,2.244116698,0.676862633,85.8150452,3028.817171,2420.32,2345.495188,4259.164817,3525.610828
Moldova,2016,6.251176622,5.465451388,30.49473264,563.3222828,0.178903534,25.21636847,3.021495666,159.7146215,854.2085298,4299.026716,695.3672082,3346.506201,2074.972793,285.5723703,1720.33337,7009.235901,6625.045854,15939.9235,6464.25123,1.580724811,0.659603429,83.18814315,2836.994865,2291.32,2278.687925,4057.097725,3358.979098
Moldova,2017,5.818296904,5.06867198,28.58343705,525.8492048,0.167767951,22.68195326,2.687222454,145.2070242,831.7009917,4187.750827,701.7515673,3292.673089,2035.897026,279.7502071,1711.158055,6932.151702,6589.065543,15719.47926,6386.435459,1.398334748,0.597923735,81.59086092,2786.898278,2279.02,2261.243038,4008.785151,3321.972541
Montenegro,1990,0.893287049,0.235833671,0.61190893,159.9718051,0.070734573,9.328351783,1.189050597,63.55860536,111.7364652,751.1705218,29.61707365,190.0092143,86.33331446,21.34736493,109.0704072,866.0225396,613.5522837,1518.200112,1071.063858,0.158018379,1.761325679,9.495727668,370.2877656,212.24,709.8103207,437.5453976,221.6685751
Montenegro,1991,0.845171004,0.22040333,0.585777671,156.9789865,0.0644395,8.06442913,1.031262723,55.68595663,111.5533085,738.8467802,30.48682512,189.0588333,85.71374187,21.45417561,107.739833,862.750673,618.3290135,1506.964944,1082.3065,0.149721418,1.52172476,9.499454958,369.0253198,213.96,696.8294691,437.4488415,220.9452093
Montenegro,1992,0.855817659,0.223262512,0.598301298,159.7285854,0.06450762,8.036309802,1.034706263,55.9752742,114.2552584,737.2668905,31.06888352,196.6289683,90.56899312,22.1863264,110.0103929,882.6751142,632.3991552,1537.651017,1103.089995,0.15233974,1.516477957,9.669287877,376.3602176,218.58,699.9995117,448.3538944,225.8542609
Montenegro,1993,0.868203927,0.229521699,0.614693072,163.3555807,0.065033294,7.998278292,1.034581952,56.22726938,118.3313047,742.7138175,31.41225073,213.3760213,99.84311816,22.88082275,112.4423503,909.2454401,654.151673,1577.176912,1138.22272,0.155373273,1.511433225,9.877818804,387.0485977,225.68,681.8900011,465.1083106,233.5940605
Montenegro,1994,0.885961911,0.237186044,0.632224277,168.8265212,0.065386124,7.977580651,1.035110797,56.07090105,122.9103252,748.6694082,32.26662973,225.7923142,109.3445156,24.02650398,114.7061421,940.5022025,685.9873981,1622.438528,1178.54093,0.159181823,1.507801188,10.08256924,398.6346192,231.83,662.4530372,484.5801384,241.4765126
Montenegro,1995,0.875654056,0.236306275,0.642384803,174.0394861,0.062920144,7.460329638,0.960143973,52.68578508,127.935121,757.575176,33.10260167,241.743884,118.3795912,25.15881564,118.5193856,980.2195019,715.5309755,1680.891843,1218.318959,0.165972623,1.408629328,10.37939147,410.876141,238.92,649.1644284,505.185396,250.0667473
Montenegro,1996,0.868189363,0.233576716,0.656048468,178.2529069,0.061609857,7.355494022,0.944649512,51.78626325,135.0244541,769.3067332,34.0410596,252.9219982,123.8799973,26.39846921,122.549738,1027.535363,748.450219,1744.269639,1263.103774,0.177976154,1.379947699,10.70466002,424.4702831,248.38,637.4348245,527.154125,258.7767644
Montenegro,1997,0.851409707,0.226875004,0.668773123,184.6061639,0.059751187,7.208764948,0.919069382,50.09965737,145.8051775,789.6100315,35.49837684,263.7707938,128.3453252,27.5031931,127.3431872,1089.453153,789.2902301,1821.256033,1323.346916,0.187980757,1.334403994,11.0881467,441.6981783,259.33,630.0080513,554.4478883,270.1333114
Montenegro,1998,0.819161436,0.214366557,0.66510001,184.4675114,0.057433705,7.021214026,0.889659427,48.30027824,155.6297703,796.6056269,36.71972858,267.1141288,127.8445404,28.11327908,129.1356722,1133.520569,817.7159983,1863.444384,1365.617675,0.195000649,1.280235363,11.29358084,449.3556328,267.14,610.8314035,571.4693568,275.8603214
Montenegro,1999,0.781012231,0.201425159,0.658648937,185.0492335,0.054623066,6.811943263,0.856010855,46.78060341,164.3547904,794.7230579,37.79507083,274.3578646,126.7482138,28.45131303,130.0028346,1163.772413,835.7121078,1882.998937,1397.572989,0.201534084,1.221222395,11.41791061,453.4676682,270.66,579.092152,581.9952212,279.9219329
Montenegro,2000,0.759927698,0.1916212,0.650309655,183.0050756,0.052078765,6.633173183,0.828840866,45.36492111,171.3938662,783.773904,38.42158338,271.1502202,123.035392,28.9862712,131.1845149,1190.644261,851.0185866,1903.317656,1419.75971,0.203588918,1.172475669,11.54718199,454.3575732,273.58,553.0557424,588.2203741,281.2727685
Montenegro,2001,0.725408112,0.177634995,0.63252486,181.1142574,0.048671612,6.209021265,0.764091023,44.39602663,177.8234186,767.5079619,38.99417828,264.6752996,117.2907103,29.85108958,132.7542039,1217.154453,865.0960172,1928.687886,1443.09231,0.198099026,1.080120595,11.61638672,456.9418498,278.04,531.0833334,593.7203439,282.8319801
Montenegro,2002,0.669061231,0.158341533,0.614395376,178.5562443,0.04316259,5.517057479,0.662874967,40.96189293,184.866388,742.1125853,39.1694316,258.6093377,111.5120697,30.02433102,134.8011157,1249.305085,878.4475224,1961.855204,1465.032292,0.184610717,0.93960228,11.72470019,460.0600703,283.71,513.5740887,600.3606545,285.0679416
Montenegro,2003,0.611430163,0.139384414,0.601198269,177.1301753,0.037011579,4.887925078,0.571266839,37.91688466,192.8187865,719.5712959,40.07865167,253.5229028,105.9544922,30.08268072,138.7967912,1284.516923,891.6407089,2002.356327,1497.155378,0.175308445,0.806168092,11.85641552,465.8186748,290.89,499.4978976,609.6321847,290.3588526
Montenegro,2004,0.551402356,0.12097273,0.586180344,176.8187184,0.030808839,4.160276817,0.466767661,34.71666264,199.164627,699.9153301,40.72945615,256.4047529,99.36142982,29.99634794,142.4580826,1310.705856,900.0099482,2033.392252,1521.742259,0.164844444,0.660141877,11.94396213,469.6971754,295.08,498.4885114,615.9039429,294.2707942
Montenegro,2005,0.508569458,0.107664751,0.583569632,176.3184146,0.026261063,3.654885722,0.396469121,33.11587191,206.525151,701.549127,41.12888873,253.3939316,94.27824128,29.92499833,149.0828155,1350.194247,913.7302988,2088.263716,1555.447584,0.152319784,0.55725112,12.13949786,477.1806848,303.08,504.3569453,627.8976879,301.4879187
Montenegro,2006,0.474613266,0.096560758,0.566872965,175.3855594,0.023158549,3.225780848,0.336110632,31.21785646,210.5330902,713.2121621,41.09423667,244.0038641,85.95123092,29.38120114,153.4807002,1364.641011,916.0363647,2101.529506,1577.291706,0.136609449,0.471299926,12.26460153,480.0710199,306.91,501.5757496,630.0921724,304.521469
Montenegro,2007,0.446233133,0.086666239,0.544172756,170.9543577,0.020756049,2.833743409,0.28268775,28.31386596,211.3349598,722.3475585,40.4608647,222.0635079,72.32314461,28.66684916,155.3870476,1356.970419,905.9886131,2078.852549,1577.931701,0.125059076,0.397239615,12.29317981,475.0100992,306.26,490.7841921,620.0136709,301.6332535
Montenegro,2008,0.435356643,0.080428282,0.527625632,167.9719456,0.020130252,2.64907174,0.2588897,26.38972355,211.9022993,736.5658565,40.25111983,200.436016,59.77841499,27.89885868,156.8075894,1350.375368,897.1736391,2056.660411,1578.919931,0.115657392,0.361137004,12.3188263,470.4468959,304.67,480.7837182,609.5492121,298.0589308
Montenegro,2009,0.424669499,0.075130564,0.50836166,162.8552717,0.019721595,2.460434858,0.233457911,24.05136216,210.2657137,746.6342375,40.05550357,191.9628736,51.00944737,27.4333617,154.8367089,1329.616623,888.7223166,2013.124855,1575.263559,0.104805249,0.325031477,12.24727037,461.9207173,301.22,464.7752156,596.9474871,292.2641988
Montenegro,2010,0.410467922,0.069661618,0.49848829,160.8835957,0.018149413,2.270674084,0.209804478,22.20429641,209.3782478,757.9560219,40.32752759,180.639746,44.07318686,26.91923178,154.2838766,1326.616876,883.0747757,1995.749803,1573.39184,0.096810459,0.289346367,12.39014162,457.3917308,298.68,456.2745623,588.8125159,287.0775354
Montenegro,2011,0.387752044,0.063086756,0.497656786,158.7557238,0.015230647,1.883670443,0.161108558,18.03142607,211.5022164,771.5677484,40.66707668,173.354116,39.67010925,26.71745296,157.9362546,1351.092475,889.6011021,2022.179066,1589.164892,0.09427244,0.222426638,12.64645636,469.2375901,312.75,457.9492495,591.3810522,288.1483745
Montenegro,2012,0.384104612,0.060140579,0.501800047,165.5638372,0.014005913,1.740246299,0.142566257,16.59670636,213.9551541,784.531218,41.15079694,169.8615291,37.55462433,26.9222099,162.1071665,1383.605131,903.2901428,2059.010733,1604.235124,0.090872975,0.196063448,12.91360013,466.2770094,303,460.2343137,596.9949768,289.4366854
Montenegro,2013,0.3793873,0.057201409,0.507423762,170.3218781,0.012945752,1.61917011,0.125508084,15.25052704,217.3424493,810.1173966,42.36135999,168.1942171,35.52989323,26.88538737,165.8651491,1418.205477,922.0231513,2094.515645,1639.006505,0.089151122,0.173033362,14.51501224,467.6816448,299.68,465.1316625,605.5079422,292.9281394
Montenegro,2014,0.372215981,0.054773172,0.507246373,170.5878598,0.012329751,1.56868807,0.118865985,14.40552694,218.5389287,823.5657107,42.99520169,167.7884148,34.69716939,26.68568282,167.9800451,1438.549816,933.5001834,2108.488403,1660.427106,0.088209039,0.163623428,13.45975692,463.7194065,295.45,465.7120124,608.6966323,294.1140921
Montenegro,2015,0.355066197,0.051069844,0.50615264,168.5777251,0.010529011,1.35379899,0.091941208,11.55054926,220.3195023,838.2059008,43.41969766,167.1042327,34.11655801,26.70014216,171.8696056,1470.280705,952.39781,2138.964562,1683.590314,0.084032421,0.128642024,13.74294159,472.9193588,306.74,469.3210762,617.8938543,298.1808817
Montenegro,2016,0.351607977,0.049562645,0.507488056,171.1942235,0.010225472,1.355127618,0.090833519,11.33788184,220.5669493,851.3351565,43.85616841,166.2625535,33.82618767,26.37244982,174.1980824,1491.860158,965.0794125,2165.318644,1702.120472,0.079753365,0.124455485,13.92932935,466.8162524,298,477.853596,622.7231894,300.34116
Montenegro,2017,0.350340541,0.048509098,0.507556816,169.4593057,0.009933095,1.330805916,0.086713557,10.95453825,220.3764565,862.9439106,44.42851544,165.5762037,33.95036692,26.2211702,176.3680793,1510.860508,977.8797889,2188.70146,1723.68107,0.076820755,0.118981937,14.10183482,469.7841388,302.73,485.3248695,627.3285207,302.5029282
Netherlands,1990,1.888316819,1.521233539,21.33830241,144.7176333,0.136017897,60.39416947,1.06482981,462.4741631,2889.359465,3695.317765,315.0906677,4034.539389,5233.266523,688.3309667,4010.061136,22197.18199,10722.09497,26861.04297,35284.63091,4.662206796,2.005477316,709.2701269,8071.420553,8036.1,3020.64774,7816.557226,6421.475208
Netherlands,1991,2.030440194,1.568337091,22.65667357,135.740676,0.135942589,64.2693273,0.970183805,437.2317989,2828.114076,3598.378262,334.217428,3942.502395,5134.515252,723.3572727,3966.203128,22181.83936,10825.7401,26591.36068,34959.35405,4.010724064,1.82665528,714.1226175,8036.810915,8012.45,3036.495364,7702.104403,6243.278309
Netherlands,1992,2.038216896,1.585543612,24.35348713,126.1813436,0.132162608,69.83175528,0.883587785,414.2444383,2779.727741,3557.68754,352.642154,3886.473748,5057.761977,827.9999103,3934.035521,22177.25069,10910.89201,26754.92917,34724.70383,4.814047618,1.663566931,724.6869666,8028.746338,8016.07,3072.57857,7614.447996,6093.838911
Netherlands,1993,2.174165299,1.712573497,28.16997421,125.4419114,0.13864518,78.45329237,0.872843169,405.9585115,2850.973601,3595.288143,375.6370157,3989.48529,5173.334123,862.0556884,4045.905043,22901.68551,11326.88408,27920.08898,35681.90211,4.904939455,1.650176617,743.9434842,8365.89057,8361.84,3222.845132,7813.315908,6185.793604
Netherlands,1994,2.368007893,1.895992141,29.91982471,116.7608916,0.143814175,81.77482218,0.805709889,377.9548649,2749.874891,3546.178682,383.4597292,3869.006808,4985.216712,868.2618159,3925.473309,22412.52633,11187.9003,27597.85962,34742.58845,4.367241394,1.552973756,742.4500622,8188.979257,8192.89,3205.936725,7574.013885,5904.358892
Netherlands,1995,2.510773083,2.048936579,32.65330958,109.9032803,0.149696044,84.0967496,0.789084007,365.1191632,2725.85594,3577.587594,395.1866577,3850.932072,4906.892591,857.4050639,3882.215383,22290.13229,11180.81211,27800.17991,34637.21404,4.562647445,1.544551899,750.0002731,8231.265494,8246.12,3252.294332,7491.667118,5768.452478
Netherlands,1996,2.963927215,2.471578684,35.75863251,104.5177365,0.179415939,94.21903954,0.819142072,370.7811113,2715.366237,3751.150655,416.5054864,3873.343723,4852.629945,750.9075469,3865.747101,22353.75586,11291.91354,28170.46191,34854.51849,5.674938709,1.673243009,768.4432184,8313.667256,8337.02,3327.246489,7454.096304,5652.695266
Netherlands,1997,2.997099857,2.559332449,37.92880373,99.02801177,0.178810259,99.47914006,0.772416407,347.8660702,2647.333549,3789.817453,427.1596456,3802.571562,4691.332164,612.8821884,3773.562682,22012.72182,11185.34196,27943.45524,34224.6833,5.0229231,1.621354788,767.0339249,8219.425937,8248.23,3349.30278,7265.415602,5415.043052
Netherlands,1998,3.209762911,2.806336276,40.19514511,92.83403013,0.199687985,109.6590327,0.803876834,356.6057659,2610.742855,3877.425672,441.0354752,3771.378572,4581.085561,566.0221314,3718.774769,21881.45436,11166.55995,27931.14765,33999.34101,6.225802584,1.740166841,778.5836229,8221.270274,8258.61,3395.151433,7157.960763,5247.793091
Netherlands,1999,3.594775635,3.207133992,43.08090162,92.34373267,0.226538298,124.4184026,0.807132962,367.5955341,2614.392813,4052.91319,467.6625956,3802.536998,4571.804599,579.8328304,3749.433515,22274.44427,11399.84256,28479.61982,34281.98651,5.463002391,1.823880668,830.348963,8363.797112,8404.4,3517.137268,7213.687794,5186.637443
Netherlands,2000,3.874765834,3.506266804,44.41021583,86.56220441,0.250323294,130.6364347,0.831241676,368.9452813,2563.821494,4105.140766,491.785863,3775.308579,4479.139202,568.2744624,3708.951198,22315.64054,11453.76735,28339.26181,33965.6591,5.582289693,1.907230126,865.0633421,8351.057393,8398.15,3552.570443,7144.588525,5042.059643
Netherlands,2001,4.277050001,3.924690159,44.41088325,80.42236465,0.282634932,132.0874242,0.824555026,368.1849789,2464.86657,4229.434689,513.9335831,3716.099159,4301.886649,564.9556316,3620.362108,22258.8012,11426.672,27528.80325,33539.54461,4.821188526,1.965308203,909.8708892,8232.152625,8284.02,3522.613695,6943.226231,4808.924253
Netherlands,2002,4.984132756,4.143906578,45.32599926,76.10161864,0.302094331,137.7242639,0.746216351,350.1178282,2375.79891,4309.830806,530.4941292,3695.09439,4180.943229,534.1905924,3564.551202,22242.39963,11458.65437,26957.79195,33211.86499,5.335824522,1.865659722,942.1407392,8175.682156,8232.35,3510.930773,6805.678097,4633.141929
Netherlands,2003,5.638417235,4.625404105,46.01538361,69.20294589,0.30599593,137.2386655,0.69775175,325.61421,2281.017857,4414.834324,547.1301489,3657.180315,4033.879671,526.4765014,3466.069466,21969.65206,11394.41838,26235.56822,32801.85091,3.615004319,1.799004294,971.4513844,8071.393212,8135.63,3474.634746,6601.456246,4446.867106
Netherlands,2004,6.128616601,4.942311345,45.34252692,62.0188815,0.314027834,135.3606267,0.647160289,301.0290342,2133.92231,4398.524967,550.7276799,3529.037064,3768.052139,507.3864551,3268.356884,21144.83692,11037.44152,24839.03564,31637.29479,3.660445073,1.71584952,975.1629449,7737.444564,7805.35,3337.572709,6199.018102,4128.097941
Netherlands,2005,6.634665375,5.254043285,45.84924307,56.92686037,0.340282785,132.5387072,0.685242412,304.4588698,2031.66167,4355.901218,544.1087977,3402.95054,3558.955411,484.6153722,3120.869781,20535.10254,10756.55816,23820.39837,30661.32454,3.975585769,1.831573642,1007.091483,7529.601918,7603.17,3231.261416,5877.826065,3873.803381
Netherlands,2006,7.082916754,5.518658234,45.64596918,51.80300819,0.330425913,129.77926,0.607310749,277.2031472,1957.823228,4394.313451,550.9706343,3308.025395,3378.32321,442.790143,2997.601243,20070.54531,10557.7334,22971.13898,30110.80069,3.761060064,1.686555155,1043.696169,7354.946171,7433.64,3156.187603,5595.02023,3651.064271
Netherlands,2007,7.505812038,5.767268315,45.20461169,46.65800941,0.316955203,127.8364,0.551199203,256.9036338,1890.213565,4405.761026,560.0782169,3202.213971,3207.41404,459.3174256,2875.423929,19611.11579,10373.79515,22177.55023,29536.66253,2.855854612,1.563076407,1076.815697,7185.394672,7269,3070.749189,5328.440058,3434.829358
Netherlands,2008,8.093372305,6.114074662,45.9988868,43.24765051,0.324546221,128.6750032,0.533643805,249.2681853,1878.526743,4515.483797,586.0449096,3172.890389,3144.368308,450.5471659,2848.323469,19698.91022,10465.28023,22052.06217,29652.52729,2.637745895,1.553369547,1145.256646,7220.803311,7310.64,3067.517842,5249.268768,3338.165359
Netherlands,2009,8.144378478,6.063569498,45.45100688,39.79430474,0.326558795,125.9379218,0.532404129,248.188262,1831.294195,4558.380302,596.6622807,3108.498176,3023.213884,459.3846539,2763.165731,19415.13913,10363.15667,21515.51285,29293.79955,2.563935887,1.557093426,1197.090026,7130.066367,7224.37,3043.024453,5058.915594,3187.979991
Netherlands,2010,8.410113292,6.156108335,44.85974559,36.62516149,0.330439659,123.464737,0.513746927,240.4021764,1802.91732,4649.982109,604.7815539,3081.540019,2957.208124,442.9907795,2722.808258,19374.01748,10403.4046,21337.4305,29275.63461,1.78328504,1.530386543,1258.677187,7119.05161,7219.22,3054.789302,4962.463784,3100.571389
Netherlands,2011,8.658001876,6.218939403,44.83494534,34.6461273,0.319523766,119.869531,0.46052804,224.8164068,1781.073958,4754.741471,632.0982503,3060.23467,2926.395313,460.7257348,2720.899143,19492.71361,10521.82018,21431.68122,29251.04973,1.715410142,1.409522317,1344.983527,7060.179603,7164.37,3082.678071,4923.894913,3046.650884
